"","PAFTOL_019361","S_670","S0055","S0156","S0196sl","S0268","S0275","S0277","S0278","S0279","S0280","S0281","S0282","S0283","S0284","S0285","S0286","S0288","S0289","S0292","S0293","S0294","S0297","S0298","S0299","S0300","S0301","S0303","S0305","S0306","S0308","S0312","S0315","S0317","S0320","S0322","S0323","S0327","S0329","S0331","S0335","S0345","S0346","S0355","S0371","S0373","S0376","S0377","S0380","S0381","S0383","S0384","S0385","S0400","S0403sl","S0405","S0407sl","S0412sl","S0416","S0417","S0419","S0420sl","S0421","S0424","S0427","S0428sl","S0430","S0435","S0436","S0450","S0464","S0478","S0509","S0512sl","S0521","S0547","S0552sl","S0555","S0558","S0560","S0562","S0577","S0583","S0590","S0591","S0593","S0612","S0613sl","S0616","S0617","S0620","S0624","S0641","S0642","S0643","S0645sl","S0647-2","S0654","S0655sl","S0656sl","S0657","S0660sl","S0662","S0664","S0667","S0669","S0670","S0671","S0672","S0673","S0677","S0688","S0689","S0690","S0691","S0717","S0718","S0720","S0721sl","S0722","S0724sl","S0726","S0727","S0728sl","S0731sl","S0732","S0733sl","S0735","S0739","S0740","S0741","S0742","S0743","S0745","S0746","S0747sl","S0748","S0751","S0752","S0753","S0754","S0756","S0757","S0758","S0760","S0762-2","S0763","S0764","S0765","S0766","S0768","S0770","S0771","S0772","S0791","S0795","S0809","S0827","S0834","S0836","S0851","S0888","S0890","S0892","S0893","S0894","S0895","S0896","S0897","S0899","S0901","S0902","S0903","S0904","S0906","S0941","S0946","S0947sl","S0949","S0951","S0952","S0954","S0956","S0957","S0959","S0960","S0963","S0964","S0989","S1011sl","S1021","S1038","S1039","S1040","S1043sl","S1044","S1045","S1050","S1052sl","S1053sl","S1069","S1072","S1074","S1077","S1083","S1089","S1093sl","S1095","S1096","S1097","S1098","S1100","S1102","S1103","S1106sl","S1110","S1111","S1113","S1114-2","S1116","S1117","S1118","S1119","S1120","S1121","S1128","S1129sl","S1148","S1168","S1176","S1177","S1180","S1181-2","S1182","S1184","S1187sl","S1188","S1189","S1201sl","S1204","S1208sl","S1210","S1211","S1213","S1214sl","S1220","S1221sl","S1223","S1227","S1229-2","S1230","S1232sl","S1234","S1235sl","S1238sl","S1239","S1241","S1245","S1246","S1249","S1250sl","S1251","S1258-2","S1260","S1261","S1262","S1266sl","S1269","S1270","S1276","S1278","S1279","S1314","S1315","S1318-2","S1319","S1328sl","S1331","S1332","S1336","S1339","S1341","S1342","S1354","S1365","S1366","S1368","S1369","S1370","S1371","S1374","S1375","S1376","S1378","S1381","S1400","S1401","S1405","S1407","S1408","S1409","S1419","S1421","S1422","S1424","S1428","S1442","S1449","S1451","S1458","S1459","S1460","S1462","S1464","S1474","S1475","S1498","S1506","S1509","S1519","S1539","S1541sl","S1561","S1579","SRR11470320","SRR8528336","SRR8528338","SRR8528339","SRR8528341","SRR8528342","SRR8528343","SRR8528347","SRR8528350","SRR8528354","SRR8528356","SRR8528357","SRR8528358","SRR8528359","SRR8528361","SRR8528364","SRR8528365","SRR8528370","SRR8528372","SRR8528373","SRR8528376","SRR8528379","SRR8528380","SRR8528381","SRR8528382","SRR8528384","SRR8528385","SRR8528388","SRR8528389","SRR8528391","SRR8528394","SRR8528397","SRR8528398","SRR8528399","SRR8528400"
"5G50160",NA,186,180,NA,NA,186,NA,NA,NA,186,186,NA,183,186,NA,186,186,NA,NA,186,NA,186,NA,NA,NA,NA,186,NA,NA,NA,NA,186,NA,186,NA,NA,NA,NA,186,NA,NA,186,186,NA,186,186,NA,186,NA,NA,NA,NA,NA,186,NA,NA,NA,180,183,NA,NA,NA,NA,NA,183,NA,NA,186,NA,NA,NA,NA,180,NA,NA,NA,186,NA,186,NA,186,NA,NA,NA,NA,NA,177,186,NA,NA,NA,NA,186,NA,186,NA,186,NA,NA,NA,NA,NA,186,NA,NA,NA,186,174,NA,NA,NA,NA,186,NA,NA,NA,186,186,NA,186,NA,NA,186,183,NA,NA,183,NA,NA,NA,186,NA,NA,186,186,NA,NA,NA,186,NA,186,186,186,NA,NA,186,186,186,NA,NA,NA,186,186,NA,NA,186,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,NA,NA,NA,NA,171,189,168,NA,180,183,186,NA,NA,NA,186,186,186,NA,NA,186,NA,NA,NA,186,186,186,186,186,186,186,165,186,NA,189,186,186,186,NA,186,NA,186,186,NA,NA,186,159,186,NA,186,NA,NA,186,183,NA,NA,NA,186,186,183,NA,NA,NA,186,NA,189,NA,NA,NA,NA,186,186,186,186,NA,186,NA,NA,NA,NA,NA,183,NA,NA,NA,NA,177,186,NA,NA,NA,NA,NA,NA,NA,186,NA,NA,NA,NA,NA,186,177,186,186,NA,NA,186,183,NA,NA,186,NA,NA,NA,NA,NA,NA,NA,NA,186,186,186,186,186,NA,186,186,186,186,NA,186,NA,NA,186,186,186,186,NA,NA,NA,NA,NA,183,186,156,186,NA,NA,186,NA,NA,180,NA,183,189,183,NA,183,183,NA,186,186,186,NA,177,165,NA,186,162,186,186,186,186,NA,186,NA,186,168,186,183,186,180,NA,186,186,174,186,NA,NA,183,186
"5G50170",NA,1758,1770,1734,456,1758,1767,1470,1746,1755,1758,1755,1749,1356,291,1758,1758,1125,1749,1755,1383,1767,1395,1770,1728,1761,1758,1572,1761,1440,1638,1191,1749,1755,1479,1314,1758,1734,1515,1374,1758,996,1752,1623,1752,1758,1410,1758,1671,1650,1767,1755,1749,1635,183,1758,1212,1401,1755,1623,1746,1590,1737,1761,1770,825,1038,1755,1755,1629,1761,1749,1758,1203,1758,1665,1617,312,1506,1752,1629,1335,1779,1779,1764,1773,1758,1671,1482,306,NA,1749,1758,1749,1758,1749,1440,NA,1101,1071,1428,243,1773,1632,1767,1761,1644,1770,1770,1728,1764,1764,1773,1749,1743,1764,1506,1755,1764,1764,1320,1449,1758,843,1761,1623,1239,1746,1752,1602,1764,1761,1749,1755,1767,1767,1425,1710,1776,750,1758,1758,1755,1605,1755,1776,1758,1767,1656,1503,1383,1755,1764,1509,1761,1755,1767,1755,1431,1755,1764,1626,1134,1440,1473,1416,1755,NA,1710,1746,1761,1332,1767,1770,1758,1737,1758,1272,1761,789,1761,1272,1428,1476,1755,1569,1749,1602,852,1227,1764,1314,1506,1758,1521,1758,1755,1506,1242,1467,1764,1758,1764,1764,1755,1578,1416,1755,1758,1479,1746,264,1500,1767,1749,1350,1635,1314,NA,1755,1329,1758,1500,1119,1710,1752,1764,1722,1668,1752,1764,255,1473,NA,561,837,1755,1752,1758,1758,1521,1188,1770,1755,1752,1326,1656,252,1758,1536,1758,1494,1755,1767,1755,1761,1746,1743,1374,1311,1755,1743,1758,1452,552,1233,1443,1119,1752,1767,1758,1620,1626,1632,1725,1758,1755,1770,1758,1755,1755,1650,1443,1764,1623,1755,1755,1758,1758,1767,1749,1773,1725,1623,1764,1758,1761,1461,1779,1686,1260,1755,1578,1755,1758,555,1635,1755,1311,831,1419,1767,1764,1758,1758,1356,1755,NA,1728,1125,1428,1740,1746,1464,NA,1752,1629,1755,1758,1761,1761,1737,1758,1617,1743,1758,1617,1755,NA,1761,1758,1755,1749,1743,1761,1758,1767,1656,1764,1755,1623,1758,1758,1761,1743,1629,1764,1764,1758
"5G50210",1275,1932,1929,1533,1407,1935,1932,1128,1302,1932,1944,1791,1935,999,NA,1920,1926,1176,1752,1932,1638,1944,1650,1932,1227,1929,1938,1077,1647,1626,1461,1593,1752,1635,1197,1410,1809,1533,1923,1038,1821,1272,1932,1680,1665,1929,1344,1506,1923,1464,1902,1827,1716,1836,1485,1929,744,1851,1923,1833,1596,NA,1812,1236,1785,957,NA,1935,1656,1875,1752,1179,1941,711,1917,1836,1812,1710,1932,1917,1722,939,1149,1404,1914,759,1932,1869,1614,1653,NA,1233,1935,1884,1929,1647,1932,1575,1617,1188,1179,1323,1476,1914,1224,1752,1908,1926,1896,1599,1764,1794,1848,1506,1833,1932,1920,1905,1938,1932,1605,1662,1908,1086,1833,1920,1269,1692,1785,1911,1929,1905,1485,1791,1851,1917,1728,1932,1926,1542,1833,1947,1419,1080,1935,1914,1935,1929,1707,1782,1674,1653,1815,1752,1920,1890,1932,1167,939,1788,1656,1677,303,1704,1515,1533,1752,1932,1860,1149,1782,1200,1944,1938,1782,1740,1917,1929,1929,924,1707,1752,1548,1734,1926,1626,1182,1506,921,1839,1836,1626,1929,1938,1554,1893,1842,1935,1587,1551,1893,1806,1764,1794,1929,1572,1626,1179,1830,1932,1932,1653,1677,1665,1782,1239,1737,570,1197,1791,1932,1932,1722,1710,1902,1782,1779,1842,1899,1776,1596,1842,1914,NA,1656,705,1788,1896,1932,1848,1200,1200,1932,1917,1926,1182,1668,1590,1935,1644,1782,1197,1251,1920,1617,1350,1617,1881,1200,1509,1554,1584,1773,1890,1464,1749,1437,1620,1761,1926,1941,1869,1890,1725,1908,1611,1176,1485,1707,1812,1740,423,324,1734,1371,1848,1596,1935,1932,1752,1917,1932,1923,1179,1908,1935,1599,1179,1794,1920,1518,1929,1569,1920,1935,1167,1479,1926,1218,1341,1629,1929,1653,1755,1212,1179,1521,645,1413,1365,1893,1692,1914,1464,1779,1776,1938,1842,1932,1911,1941,1653,1929,1254,1728,1938,1167,1932,1968,1791,1827,1854,1902,1653,1929,1932,1953,459,1935,1932,1770,1767,1851,1845,1842,1716,1836,1683,1920
"5G50320",387,387,387,636,171,387,387,171,387,387,387,387,387,387,198,279,387,360,387,387,366,387,651,387,387,387,387,480,NA,387,387,387,387,387,387,387,387,387,387,387,387,93,387,387,387,387,360,387,387,387,387,618,387,387,321,387,288,303,387,387,387,387,387,387,387,507,387,387,387,387,387,387,387,171,387,387,387,387,387,387,387,171,387,651,387,387,387,387,387,387,279,321,387,387,387,387,387,387,387,255,387,141,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,216,387,387,354,387,387,387,387,387,387,387,387,387,201,387,387,387,387,387,387,387,387,651,387,387,387,387,387,387,387,387,387,387,387,375,387,366,387,387,387,387,387,609,387,387,387,387,354,387,387,387,387,387,195,387,387,387,387,387,387,387,387,600,333,387,387,387,387,246,387,387,387,795,210,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,378,387,387,387,387,387,651,387,387,387,375,387,387,387,387,387,387,387,387,387,387,387,387,351,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,384,243,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,381,387,651,387,387,387,387,387,387,192,387,387,387,387,387,387,387,366,387,387,387,387,387,171,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,384,387,387,387,387,387,387,387,387,387,387,387,387
"5G51070",1020,2376,2388,1668,690,2340,2382,1185,1593,1929,2427,2394,2388,2064,2205,1461,2190,1593,2133,2364,1377,2379,1824,2391,1818,2379,2379,1320,1809,NA,2388,2406,2364,1743,1599,1284,1884,1755,2208,1614,2382,474,2382,1044,2352,2403,2178,1968,2361,1053,2385,2397,1977,2250,1425,2388,1596,1998,2382,2217,1440,2256,2343,2004,2397,1047,1560,1362,1884,2214,528,1752,2394,702,2415,2403,2811,2280,2388,1743,2466,762,1911,1731,2367,1869,2388,2340,1041,2151,1368,2052,2397,2016,2394,2256,2175,1836,1644,1593,2061,741,1749,1947,1587,1023,2223,2391,2397,1755,2268,1593,2394,1869,2343,2091,2241,2415,2394,2370,2040,1716,2340,1038,3258,2376,1644,2256,2388,1689,2253,2382,2394,2400,1041,2436,2364,2373,1914,NA,2250,2400,2268,1818,2415,2394,2394,2379,1677,2283,1011,2181,2337,804,2265,2319,1404,2148,993,2418,2094,2406,1491,1896,1044,1656,2133,NA,1740,2403,2385,1689,2388,2385,2070,2025,2385,1362,2391,576,1593,1641,1926,2136,2340,2232,1596,1971,1308,1038,2382,969,2403,2262,1584,2229,2409,2340,378,1815,2244,2406,960,1743,2412,2262,2391,2241,2382,2169,2331,2262,1752,2256,2418,1653,1173,2220,1053,2385,2337,1785,1278,1689,2208,2394,2340,2355,2268,1425,1299,2331,2079,1974,843,273,1752,2340,2415,2403,1917,1071,2391,1257,2412,1374,2130,1341,2385,2274,1752,2268,2403,2394,2367,2289,1902,2406,2118,1224,2403,1923,2178,2232,1239,1275,1575,1422,2169,2379,2385,2391,2328,2196,2379,2136,1440,1497,2391,2262,1362,1743,1770,2397,1749,2034,1755,2385,2391,1716,1758,2397,2412,1764,2394,2391,2370,1929,1362,1923,1317,2193,1362,1959,2385,2271,1710,2388,2256,1467,900,2391,2415,2862,NA,1596,2412,1707,1743,1362,2415,2085,1992,1719,1872,2418,2394,2415,2415,2394,2397,2418,2370,2403,2322,2391,2415,2385,2397,2388,2406,2397,2340,2391,2385,2391,2403,2181,2388,2385,2412,2331,2415,2400,2415,2337,2388,1035,2340
"5G51200",570,846,966,762,747,966,399,498,969,171,969,741,966,804,NA,771,744,630,969,969,411,966,969,771,936,966,966,972,969,762,972,804,966,969,NA,762,969,969,969,744,969,201,372,972,969,969,762,969,762,831,552,969,762,966,759,762,582,594,969,969,774,801,969,966,954,NA,NA,384,969,969,969,801,966,NA,372,771,969,966,966,NA,804,633,957,426,960,765,801,969,762,765,NA,966,966,966,585,969,540,762,969,969,762,426,969,966,804,969,801,375,966,768,969,969,966,426,966,969,372,969,966,969,972,762,969,228,945,972,570,969,969,972,966,966,597,969,969,969,975,498,969,390,969,963,969,426,966,966,966,966,750,969,804,969,762,969,969,804,402,969,375,552,969,972,372,966,597,804,966,966,NA,969,216,381,966,228,NA,618,762,966,966,426,627,969,969,804,969,969,NA,597,NA,228,969,597,372,633,780,579,969,804,198,597,969,969,969,969,969,804,969,969,552,969,408,804,726,969,603,564,747,609,228,966,408,426,408,762,615,969,969,969,762,972,438,552,735,762,597,426,969,969,969,966,546,636,966,969,969,609,762,969,966,972,969,969,969,966,NA,969,744,969,633,630,804,597,969,972,552,741,762,426,969,966,597,597,969,972,966,405,804,762,966,804,426,801,801,969,597,804,636,966,741,579,579,801,633,426,966,171,798,969,801,957,630,969,NA,804,741,969,597,969,969,162,408,966,969,597,840,NA,804,NA,765,537,969,762,369,762,804,969,969,969,969,966,963,969,963,969,966,966,969,966,969,969,969,969,963,969,966,969,969,969,825,969,969,633,969,762,819,969,969,969,969
"5G51340",942,1218,1218,732,723,1218,1218,978,1095,NA,1218,1218,1209,1218,NA,996,1221,963,1200,1221,738,1218,1218,1224,930,1218,1218,1029,1218,1149,1218,1095,1185,1212,1215,996,873,1107,1218,NA,1218,NA,1218,1218,1038,1218,945,507,1221,1209,1182,1218,1098,1218,882,1218,999,1182,1077,1215,1035,411,1215,1215,1224,723,1218,1011,1218,1218,1218,1110,NA,762,NA,915,1218,1014,1215,1107,984,516,942,207,1218,1011,1005,1179,1218,1014,NA,1020,1218,1218,738,1215,1029,732,918,1221,1203,207,708,1227,1215,1218,1218,1224,1224,1215,1032,1218,1218,978,1218,1218,1218,1218,1218,1011,1218,1137,1029,699,1209,1218,1044,1218,1218,1128,1218,1002,1227,1218,1218,1218,1218,1083,732,NA,NA,1218,1218,540,1218,891,1218,1218,1218,1218,990,1122,1218,1068,1218,1218,1218,1215,978,1215,1173,1218,696,NA,429,1041,1215,1218,606,1215,1218,1008,1218,1218,1218,1101,1116,1011,1218,NA,1218,1017,1050,1008,1218,1218,1014,1002,708,600,1233,1218,1218,1218,744,1023,1059,1218,645,1083,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1011,1218,1113,1218,1023,960,1218,1203,738,1218,1104,1050,1149,1089,1203,1203,1203,1218,1218,783,1101,1218,1218,1209,1218,612,1215,1218,1218,1218,654,999,1218,1218,1221,939,1221,1218,1218,1218,1215,1218,1215,1218,921,1215,1017,1215,954,861,1215,1215,1524,1218,717,1035,1119,903,1218,1041,1218,1218,993,1218,1218,1089,960,1218,1218,1167,969,900,1077,1218,1215,1113,1218,1218,1218,993,1218,1218,1221,711,1218,1011,1209,1005,1218,750,1068,1221,207,1113,1218,1221,1017,1221,1215,489,1083,1218,1218,1218,1215,747,1218,1035,207,900,1215,1224,1056,1218,1218,1221,1218,1215,1218,1218,1218,1215,1218,1215,1203,1218,1215,1218,1218,1218,1218,1215,1218,1011,1218,1218,1218,999,1218,1218,1218,1029,1218,1224,1218,1218,1218,1218,1218
"5G51540",NA,222,222,NA,NA,222,NA,NA,222,225,222,222,222,162,NA,NA,222,NA,222,228,NA,222,222,222,222,222,222,219,NA,NA,222,219,222,213,213,222,225,222,222,NA,222,NA,NA,NA,207,NA,NA,216,NA,225,NA,NA,222,222,198,222,222,222,222,NA,NA,114,222,NA,NA,NA,222,222,222,222,222,222,222,NA,222,222,213,222,222,NA,222,NA,NA,NA,NA,NA,222,222,NA,222,NA,NA,222,222,222,222,207,NA,189,222,NA,NA,225,222,NA,222,222,222,222,213,222,NA,222,222,222,222,222,222,222,222,222,NA,216,222,NA,222,NA,222,222,222,222,NA,NA,222,207,213,NA,NA,219,NA,222,222,222,213,NA,222,NA,222,222,222,NA,222,222,222,NA,222,222,NA,NA,222,222,219,NA,222,NA,213,213,213,NA,NA,222,NA,222,NA,210,222,NA,222,222,NA,NA,222,NA,222,222,222,222,216,NA,NA,222,222,222,222,NA,222,222,222,222,222,222,222,207,222,222,222,222,222,222,222,222,NA,NA,222,222,NA,222,222,NA,222,222,111,222,222,222,222,210,222,NA,222,NA,222,222,222,NA,NA,222,222,222,222,NA,222,222,222,222,NA,213,222,222,222,219,222,222,222,222,201,222,213,213,NA,NA,222,222,222,222,222,222,NA,NA,NA,222,222,111,222,222,NA,222,NA,222,NA,NA,105,114,NA,222,228,NA,222,222,222,222,222,NA,222,222,222,213,222,222,NA,NA,222,NA,228,222,222,NA,228,NA,NA,NA,222,222,222,NA,222,222,NA,NA,219,213,222,222,NA,NA,222,222,222,222,222,219,222,222,222,213,NA,222,222,222,222,222,213,222,222,213,222,222,222,222,222,222,207,222,222,222,222,222,222,210
"5G51750",NA,2343,2343,NA,1332,2337,2334,2145,1974,2337,2340,2331,2331,2166,NA,2238,2337,1224,2307,2337,2013,2334,2355,1878,1659,2322,2337,756,2298,2319,NA,2337,2331,2325,1854,828,2331,2139,2322,2145,2337,1386,2337,1938,2337,2316,1938,1878,2328,1587,2298,2337,2172,2307,927,2337,294,2310,2337,2337,2343,2007,2280,2343,2343,NA,2082,2340,1932,2322,2313,2079,2337,543,2247,2259,2331,2175,2346,2346,2322,1074,2313,2265,2340,2244,2340,2334,2016,2313,NA,1443,2340,2340,2220,2247,2337,2355,1926,1911,2169,1647,2337,2328,2331,2334,2340,2328,2343,2223,2286,2334,2337,2247,2253,2313,2337,2328,2343,2337,1890,2238,2337,2118,2328,2322,1653,1728,2322,2331,2343,2337,2292,2340,2334,2331,2265,2232,2334,2349,2337,2331,2343,2085,2334,2337,2337,2328,2334,2301,2250,2319,2325,2208,2337,2331,2274,2196,2076,2313,2196,2310,942,2139,1539,1422,2340,2343,2019,2121,2340,1272,2334,2337,2304,2220,2337,2337,2337,NA,1938,2316,2259,2337,2331,2265,936,2259,1554,NA,2328,2343,2337,2337,2082,2151,2343,2301,1032,2085,2337,2337,2334,2334,2328,2340,2343,2343,2337,2172,2337,2070,2343,2331,2337,2181,2112,1131,2223,2334,2226,2379,2310,2067,2088,2334,2331,2238,2316,1638,2334,1872,1404,NA,1458,NA,2283,2331,2340,2340,1656,2307,2343,2337,2340,1944,2040,1620,2337,2322,2346,2121,2316,2340,2331,2298,2175,2337,1905,867,2247,2328,2061,2322,1458,1743,1968,1347,2328,2346,2337,2337,2328,2307,2343,2337,2217,2124,2337,2343,2322,2244,2016,2145,2217,1602,2124,2337,2337,2178,2142,2334,2340,2241,2343,2340,2328,1665,2331,2313,NA,2337,2292,2313,2340,1188,2331,2337,2166,1467,2136,2340,2334,2313,1632,1668,2328,1071,2229,1233,2337,2268,2256,2310,2328,2337,2337,2334,2337,2337,2337,2325,2322,2316,2343,2340,2004,2343,2337,2343,2337,2334,2346,1875,2349,2334,2334,1782,2343,2337,2328,2337,2337,2343,1341,2343,2337,2334,2334
"5G51830",NA,198,NA,NA,NA,NA,198,NA,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,198,NA,198,NA,NA,NA,NA,198,198,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,NA,NA,198,NA,NA,198,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,198,NA,198,NA,198,NA,NA,NA,NA,198,198,NA,NA,198,NA,198,NA,NA,198,198,NA,NA,NA,198,198,NA,NA,NA,NA,NA,198,NA,NA,NA,198,NA,NA,NA,NA,192,NA,NA,NA,NA,198,NA,NA,198,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,198,198,NA,NA,NA,198,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,198,198,NA,NA,NA,NA,198,198,NA,NA,NA,198,198,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,198,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,NA,198,198,NA,NA,NA,198,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,198,NA,198,NA,NA,198,198,198,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,198,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,150,NA,NA,NA,198,NA,NA,NA,NA,192,NA,NA,NA,NA,198,NA,198,NA,NA,NA,NA,NA,NA,183,198,NA,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,198,198,195,NA,NA,NA,NA,NA,198,198,198,NA,198,198,198,198,198,198,198,198,198,NA,198,198,198,198,198,198,198,198,198,198,198,198,198,NA,198,198,198,162,198,198,198,198,198,198,198
"5G53580",222,228,228,NA,219,228,228,228,225,225,228,225,228,228,NA,228,228,225,225,228,228,228,228,228,225,228,228,225,228,NA,225,228,228,171,225,225,228,225,228,NA,228,NA,228,225,228,228,228,228,228,228,NA,228,228,228,228,228,225,228,228,225,225,228,225,225,228,NA,225,228,228,228,228,NA,228,NA,228,228,228,222,228,228,228,228,228,228,228,228,228,228,225,228,225,225,228,228,228,225,228,228,228,225,NA,228,NA,228,228,228,228,228,228,225,228,228,228,228,228,228,228,225,228,228,222,NA,228,228,228,225,228,228,225,216,228,228,228,228,228,228,225,228,228,NA,228,228,228,228,225,228,228,228,NA,228,228,225,228,NA,228,225,NA,225,225,225,228,225,228,228,NA,225,228,228,228,225,225,225,228,228,228,228,NA,228,228,150,225,228,228,228,228,228,225,228,NA,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,225,228,228,228,228,228,228,228,228,228,228,NA,225,225,228,228,228,228,NA,225,225,228,228,228,NA,225,NA,228,228,228,228,NA,225,228,228,228,228,225,228,228,228,NA,228,228,228,225,225,225,228,228,228,225,225,225,225,225,225,225,228,225,NA,228,NA,225,228,228,228,228,228,225,228,228,225,228,228,228,228,228,228,228,225,228,225,228,228,228,228,228,228,NA,228,228,228,225,228,228,225,228,NA,228,228,228,228,228,NA,NA,357,228,225,228,225,NA,225,228,228,225,225,228,228,225,NA,228,228,225,228,228,228,225,228,225,228,228,225,228,228,228,228,225,228,228,228,228,228,228,225,225,228,228,228,228,228,228,228,228,228
"5G54080",NA,462,462,NA,213,465,462,375,444,231,NA,462,462,243,225,462,228,NA,462,456,231,207,219,231,444,462,462,231,231,NA,273,462,240,231,225,231,231,462,231,231,231,NA,462,231,NA,462,231,231,330,210,231,NA,354,444,NA,462,399,441,462,462,NA,231,444,462,462,NA,231,243,444,231,267,402,462,180,426,NA,462,NA,465,462,426,231,234,NA,NA,240,462,462,231,240,252,210,456,231,231,444,459,NA,231,NA,216,NA,231,240,243,240,456,462,462,462,420,NA,462,483,231,462,429,462,462,462,231,NA,462,NA,231,462,231,258,462,240,462,462,NA,222,462,231,231,462,231,NA,231,462,462,NA,459,225,462,462,459,462,NA,435,375,462,231,231,231,462,456,NA,354,222,NA,NA,NA,462,462,462,NA,450,240,462,462,243,444,231,663,243,243,NA,459,642,444,NA,462,417,231,426,NA,231,231,462,219,234,360,465,450,459,462,219,453,462,231,462,462,450,384,456,462,231,462,231,NA,NA,408,231,231,444,NA,462,231,231,NA,240,288,462,462,231,456,240,NA,258,NA,228,NA,NA,438,462,462,456,240,231,462,447,456,225,234,231,231,462,444,462,231,462,408,462,225,462,423,NA,462,279,399,462,240,231,231,NA,210,240,462,210,213,231,462,462,390,231,462,423,279,396,231,426,231,462,231,462,462,231,282,462,462,462,462,243,408,NA,243,204,231,462,231,453,462,NA,444,462,462,231,321,462,459,231,414,231,462,189,231,231,462,453,NA,NA,NA,462,462,462,462,243,462,444,456,222,231,462,462,462,462,438,456,462,462,225,462,231,462,426,462,231,444,462,231,462,450,459,231,462,462
"5G54570",NA,480,480,474,NA,480,480,258,NA,441,477,477,480,477,258,NA,480,258,480,480,222,480,NA,480,480,480,480,NA,480,NA,480,477,480,480,NA,480,480,480,258,480,465,NA,477,NA,480,480,258,480,465,480,480,468,480,480,459,480,327,225,480,465,480,465,480,480,480,213,480,480,465,465,480,480,480,480,480,480,480,465,480,468,480,NA,NA,252,480,480,480,480,480,480,NA,480,480,465,480,480,477,252,465,NA,480,258,480,480,NA,480,480,480,480,480,NA,480,480,258,465,465,480,480,480,480,480,468,477,480,480,480,402,330,480,465,480,480,480,480,474,480,480,480,480,480,480,480,468,NA,480,480,480,465,480,480,465,480,480,NA,465,477,258,480,480,480,477,477,255,468,NA,480,480,441,459,480,480,480,480,480,480,480,480,480,480,NA,480,480,NA,NA,480,480,NA,NA,237,NA,480,291,468,468,258,477,480,516,366,435,465,477,480,480,465,465,480,480,477,465,462,285,480,480,258,480,480,258,465,480,477,477,480,465,480,480,480,477,480,480,480,477,225,252,NA,138,480,465,480,480,465,480,480,465,480,NA,480,477,480,474,465,480,480,480,480,480,480,480,480,NA,480,465,516,480,NA,480,480,NA,NA,480,480,480,462,480,480,480,468,465,477,480,480,465,465,468,NA,480,480,480,480,474,468,480,480,462,480,480,480,480,477,480,480,480,NA,480,480,459,480,480,480,NA,453,480,480,477,NA,NA,465,468,468,480,480,480,480,468,NA,480,465,480,480,480,480,480,480,480,465,NA,480,480,480,480,477,477,480,480,474,480,477,477,480,480,480,477,465,480,480,480,468,480,480
