"","PAFTOL_019361","S_670","S0055","S0156","S0196sl","S0268","S0275","S0277","S0278","S0279","S0280","S0281","S0282","S0283","S0284","S0285","S0286","S0288","S0289","S0292","S0293","S0294","S0297","S0298","S0299","S0300","S0301","S0303","S0305","S0306","S0308","S0312","S0315","S0317","S0320","S0322","S0323","S0327","S0329","S0331","S0335","S0345","S0346","S0355","S0371","S0373","S0376","S0377","S0380","S0381","S0383","S0384","S0385","S0400","S0403sl","S0405","S0407sl","S0412sl","S0416","S0417","S0419","S0420sl","S0421","S0424","S0427","S0428sl","S0430","S0435","S0436","S0450","S0464","S0478","S0509","S0512sl","S0521","S0547","S0552sl","S0555","S0558","S0560","S0562","S0577","S0583","S0590","S0591","S0593","S0612","S0613sl","S0616","S0617","S0620","S0624","S0641","S0642","S0643","S0645sl","S0647-2","S0654","S0655sl","S0656sl","S0657","S0660sl","S0662","S0664","S0667","S0669","S0670","S0671","S0672","S0673","S0677","S0688","S0689","S0690","S0691","S0717","S0718","S0720","S0721sl","S0722","S0724sl","S0726","S0727","S0728sl","S0731sl","S0732","S0733sl","S0735","S0739","S0740","S0741","S0742","S0743","S0745","S0746","S0747sl","S0748","S0751","S0752","S0753","S0754","S0756","S0757","S0758","S0760","S0762-2","S0763","S0764","S0765","S0766","S0768","S0770","S0771","S0772","S0791","S0795","S0809","S0827","S0834","S0836","S0851","S0888","S0890","S0892","S0893","S0894","S0895","S0896","S0897","S0899","S0901","S0902","S0903","S0904","S0906","S0941","S0946","S0947sl","S0949","S0951","S0952","S0954","S0956","S0957","S0959","S0960","S0963","S0964","S0989","S1011sl","S1021","S1038","S1039","S1040","S1043sl","S1044","S1045","S1050","S1052sl","S1053sl","S1069","S1072","S1074","S1077","S1083","S1089","S1093sl","S1095","S1096","S1097","S1098","S1100","S1102","S1103","S1106sl","S1110","S1111","S1113","S1114-2","S1116","S1117","S1118","S1119","S1120","S1121","S1128","S1129sl","S1148","S1168","S1176","S1177","S1180","S1181-2","S1182","S1184","S1187sl","S1188","S1189","S1201sl","S1204","S1208sl","S1210","S1211","S1213","S1214sl","S1220","S1221sl","S1223","S1227","S1229-2","S1230","S1232sl","S1234","S1235sl","S1238sl","S1239","S1241","S1245","S1246","S1249","S1250sl","S1251","S1258-2","S1260","S1261","S1262","S1266sl","S1269","S1270","S1276","S1278","S1279","S1314","S1315","S1318-2","S1319","S1328sl","S1331","S1332","S1336","S1339","S1341","S1342","S1354","S1365","S1366","S1368","S1369","S1370","S1371","S1374","S1375","S1376","S1378","S1381","S1400","S1401","S1405","S1407","S1408","S1409","S1419","S1421","S1422","S1424","S1428","S1442","S1449","S1451","S1458","S1459","S1460","S1462","S1464","S1474","S1475","S1498","S1506","S1509","S1519","S1539","S1541sl","S1561","S1579","SRR11470320","SRR8528336","SRR8528338","SRR8528339","SRR8528341","SRR8528342","SRR8528343","SRR8528347","SRR8528350","SRR8528354","SRR8528356","SRR8528357","SRR8528358","SRR8528359","SRR8528361","SRR8528364","SRR8528365","SRR8528370","SRR8528372","SRR8528373","SRR8528376","SRR8528379","SRR8528380","SRR8528381","SRR8528382","SRR8528384","SRR8528385","SRR8528388","SRR8528389","SRR8528391","SRR8528394","SRR8528397","SRR8528398","SRR8528399","SRR8528400"
"5G10900",1059,1059,1062,1059,930,1059,1059,618,1050,1059,1059,1062,1059,1059,1053,1059,1059,948,1059,1059,801,1062,1059,1059,1059,1059,1059,NA,1008,1059,1059,1059,1050,1053,1059,1089,1056,1062,1059,NA,1059,873,1059,1059,1059,1047,1059,1080,1065,1059,1047,1062,1056,1059,906,1059,990,1059,1059,1059,1059,999,1059,1050,1059,1059,1059,1059,1062,1062,1059,1059,1059,462,1059,1059,1062,1035,1053,1059,1050,1041,1071,621,1059,675,1059,1044,1062,1050,NA,1059,1059,1065,849,1059,984,816,1062,1059,1059,432,1047,1041,1050,1059,1059,1035,1059,1047,1065,1047,1059,1038,1062,1059,1059,1059,1059,1059,1059,1050,1059,756,1038,1059,957,1059,1059,1059,1059,1059,1041,1059,1059,1053,1059,1059,1053,1050,1059,1059,1059,1062,1059,1050,1059,1059,1059,1059,1047,1059,1059,1047,1065,978,1059,942,813,1059,1059,1059,1059,1050,1062,1059,1059,1059,951,1059,1059,1131,1059,1059,1059,783,1059,1059,1059,NA,1059,1059,1062,1059,1041,1059,1059,1062,138,NA,1050,192,1059,1059,1038,1059,1059,1059,612,1059,1056,1059,1059,1059,1059,1059,981,1059,1053,1059,1059,1059,1047,1062,1059,900,1059,1059,1056,1059,1059,1059,1047,1059,1059,1065,1065,1059,1059,990,1059,1059,618,1059,1059,NA,1050,1044,1059,1053,NA,849,1050,1059,1059,690,1059,1044,1059,1059,1059,1050,1059,1059,1059,1059,1059,1059,1059,1059,1059,1050,1059,1059,1059,1059,1059,1059,1059,1059,1059,936,1053,1059,1059,1059,1059,1062,1059,1059,918,999,720,1074,1059,1059,1059,1059,1059,447,1059,1059,1059,1038,1059,1059,1059,1059,1059,1059,1059,1059,894,1062,1059,1059,1059,1059,1059,1053,1041,1059,1059,1059,1059,1008,1059,702,1011,1038,1059,621,1059,1056,NA,1059,1059,1023,1059,1059,1059,1059,1059,1059,1068,1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,1011,1059,1059,1044,1059,1059,1059,1053,1059,1050,1059,1059
"5G11040",465,3390,3390,2373,2274,3390,3369,3120,2661,933,3366,3393,3390,3336,3195,2448,3219,3087,3381,3393,2226,3357,2340,3393,3255,3390,3390,2499,2979,1878,3393,3189,3342,2994,2766,2826,3369,3213,3396,2730,3381,1143,2397,3249,3318,3381,2862,3192,3381,2208,2982,3339,2964,3315,2184,3390,1995,2766,3393,3396,2970,3228,3375,2952,3393,1611,2889,3384,3237,3381,3348,2778,3387,1275,3393,3393,3387,3372,3390,2985,2463,1854,3195,2760,3393,2919,3339,3315,2985,3417,1383,2766,3384,3363,2655,3372,3381,2487,2394,2946,3051,621,2964,3078,2475,3048,3390,3381,3393,3303,3273,2904,3387,2046,3393,2754,2910,3393,3387,3393,3300,2940,1968,2394,3360,3393,1956,3369,3393,3393,3390,3381,2985,3363,3381,3150,3393,2988,3087,1146,3393,3390,3393,1617,3381,3390,3393,3390,2985,2901,2601,3198,3069,2778,3567,3393,3390,2769,2901,3396,2943,3390,2067,2943,2070,3381,3216,3390,2070,2895,3195,3216,3390,3393,3393,2697,3186,3390,3384,1233,3381,2916,2958,2997,3396,3273,2787,2985,804,1494,3393,2985,2628,2835,2409,3393,3393,3393,1884,2430,3393,3159,3381,3381,3393,2577,3387,3393,2511,2886,3291,3339,2292,3303,3393,2265,3393,2643,2112,3390,3081,2322,2262,2685,3369,2988,3393,3369,3243,2640,2736,3372,2982,3363,2994,1410,3168,3396,3393,3168,1452,2979,3390,3393,3387,2760,2700,3372,3390,3006,3375,3393,3384,3390,3012,3393,3381,3384,3207,2391,2967,3357,3177,3393,2502,2577,2853,2391,2310,3381,3390,2589,3378,3378,3381,2694,2544,2601,3393,2691,2589,3381,3384,3393,2988,2448,2490,3390,3390,2835,2982,3390,3363,2064,3390,NA,3393,2436,3225,2568,2685,3384,2586,3159,3390,3378,2952,3207,3183,1008,2943,3390,3393,3393,2808,2235,3231,1713,2973,2946,3360,2772,3171,2580,3393,3294,3384,3393,3393,NA,3387,3381,3390,3387,3378,3390,3387,3390,3393,3393,3393,3393,3393,3393,3390,3393,3393,3324,3393,3393,3393,3393,3393,3390,3393,3393,3393,3381,3387
"5G11330",NA,921,912,NA,NA,921,891,633,837,912,912,906,915,924,NA,843,912,618,900,1026,915,921,462,852,669,912,921,618,849,813,909,906,903,921,663,615,765,600,921,NA,891,492,912,618,681,915,906,807,900,687,657,897,912,921,201,903,666,681,669,900,921,240,240,804,858,NA,858,921,903,906,783,666,921,693,912,795,897,903,909,NA,843,879,861,612,843,858,1107,888,852,921,330,717,921,663,687,900,828,918,597,234,798,NA,912,903,648,849,921,843,858,891,912,660,912,444,1227,852,912,894,921,900,858,897,912,555,891,852,579,765,840,897,912,921,903,912,912,903,858,234,903,NA,1215,906,912,573,921,909,921,903,903,690,903,921,672,642,846,912,921,765,606,855,849,849,369,447,633,675,921,870,660,852,681,669,903,855,891,654,906,921,921,NA,906,849,624,NA,912,843,648,897,447,471,900,666,912,714,666,912,921,912,660,528,906,864,912,912,912,681,915,915,912,708,714,246,666,903,1002,774,858,312,582,921,906,714,675,729,669,897,912,585,645,846,921,840,897,NA,201,NA,906,891,912,852,618,645,921,906,894,453,897,NA,921,840,900,873,900,921,912,897,681,897,447,618,900,900,747,840,858,663,858,618,657,843,903,903,618,849,921,714,894,906,906,900,690,852,852,903,666,681,666,915,912,693,855,921,915,213,915,912,912,837,921,825,858,912,672,912,921,126,672,903,891,219,342,915,921,912,618,441,912,522,777,921,891,855,897,903,912,912,921,897,903,921,915,897,921,900,915,912,900,915,912,900,912,891,912,900,882,915,912,891,927,912,915,912,912,855,NA,915,903,912,915
"5G11380",513,1344,1356,1356,1023,1344,1356,1356,1359,1356,1350,1353,1344,1356,1038,NA,1353,1356,1350,1356,1341,1356,1350,1356,1308,1356,1344,1356,1350,1344,1356,1158,1350,1350,1350,1356,1287,1359,1356,1350,1350,945,1350,1356,1347,1344,1356,1350,999,1164,1356,1347,1350,1344,1314,1344,1359,1134,1347,1359,1356,789,1359,1359,1356,981,1356,1344,1341,1341,1350,1359,1344,987,1347,1356,1359,1359,1356,1356,1356,1017,1074,1350,1353,1356,1356,1359,1356,1341,NA,1359,1356,1359,1344,1359,1296,1347,1362,1356,1359,1335,1350,1350,1350,1350,1179,1356,747,1350,915,1356,1347,1275,1356,1356,1203,1356,1347,1356,1356,1344,1350,1290,1350,1356,1359,1356,1356,1299,1353,1356,1332,1194,1356,1350,1356,1356,1290,1296,1350,1344,1356,1188,1356,1356,1344,1356,1356,1347,1338,1356,1356,1350,1356,1356,1356,1359,1371,1356,1350,1347,816,1074,1074,1356,1347,1347,1305,1359,1353,1080,1356,1356,1356,1344,1344,921,1344,792,1296,1350,NA,1311,1359,1215,1359,1356,NA,1005,1323,1356,1347,1350,1359,1350,1356,1347,1149,1527,1356,1350,1356,1356,1356,1356,1356,1356,1350,1350,1350,1074,1008,1086,1350,1347,1353,993,801,1341,1356,1350,1296,1353,1299,1359,1356,1356,1350,1356,1356,1356,1356,1356,1323,756,1356,1359,1344,1356,1350,1347,1356,1356,1356,1353,1350,1356,1344,1356,1359,1359,1359,1356,1356,1359,1350,1356,1356,1356,1359,1350,1347,1356,1356,1356,1260,1356,1347,1356,1344,1344,1179,1347,1356,477,1362,1341,1353,1356,1350,579,1083,1356,1377,1356,1359,1344,1344,1344,1356,1356,1356,1356,1356,1344,1350,1359,1356,1350,1356,1356,1353,1356,1344,1356,1332,1356,1302,1032,1377,1356,1356,1350,NA,1362,1356,1356,1350,1356,1356,1341,1356,1356,NA,1350,1356,1356,1347,1347,1344,1359,1356,1347,1344,1344,1359,1353,1350,1356,1350,1356,1356,1344,1338,1356,1353,1350,1356,1356,144,1350,1347,1347,1356,1356,1344,1356,1356
"5G11390",423,1188,1188,1188,984,1188,1185,1188,945,1188,1188,1143,1188,996,NA,1188,1188,1173,945,1179,1188,1185,1188,1188,891,1185,1188,1173,1182,1188,1167,1188,1293,1482,945,1173,1179,1143,1188,1359,1188,1071,1188,1173,1182,1188,1188,NA,1116,1164,1176,1167,1176,1188,435,1188,909,1188,1188,1149,1188,NA,1149,549,1188,NA,1173,1188,1188,1188,1179,1140,1188,1152,1185,1188,1188,NA,1188,1188,672,1188,1191,795,1188,1188,1188,1161,1173,1182,NA,945,1188,1188,1113,1149,1086,1188,1188,1254,1179,621,1683,1182,1170,1188,1188,1188,1188,1113,1170,1179,1179,1224,1188,1179,1188,1188,1188,1176,1173,594,1188,1356,1182,1257,1167,1173,1176,1173,1188,1188,1140,1179,1188,1173,1173,1188,1494,1188,1188,1188,1188,1137,1188,1185,1188,1185,1188,1278,1182,1188,1173,1179,1188,1188,1188,1146,1110,1188,1137,1173,1020,1104,1185,1065,1188,1086,831,939,1122,819,1185,1188,1188,1188,1173,1188,1188,1113,1131,1179,1170,1152,1188,1170,933,1170,1179,1164,1173,1188,1188,1185,1188,1188,1188,1188,759,1188,1188,1188,1188,1188,1188,1188,1188,1188,1185,1188,1188,1173,1185,1188,1188,1170,1173,546,1188,1188,1188,1185,1188,1173,1038,1170,1170,1173,1179,1176,1188,1173,1188,NA,1173,399,1116,1161,1188,1188,207,1173,1188,1188,1146,210,1188,1173,1188,1176,945,1146,1146,1188,1185,1518,1188,1113,1113,1173,1146,939,1185,1176,1173,1173,1173,1173,1182,1188,1188,1188,1098,1173,1188,1188,1176,1179,1188,1188,1179,762,549,1176,945,1179,1176,1188,1188,1185,1188,1188,1131,1161,1188,1188,1161,1146,1110,1176,1173,987,1491,1179,1188,444,1179,1179,939,1128,1188,1188,1188,1188,1149,945,1188,1185,423,1173,1113,1092,1086,1188,1188,1146,1185,1116,1185,1188,1188,945,1188,1149,732,1188,1443,1188,1188,1188,1188,1113,1188,1188,1182,1188,1188,93,1188,1149,1188,1188,1185,1188,1188,1188,1182,1188,1188
"5G11560",NA,1731,1731,1731,1377,1731,1719,1539,1725,1728,1731,1731,1731,1746,1719,1731,1731,1491,1731,1731,1626,1731,1689,NA,1551,1662,1731,1731,NA,1719,1731,1731,1731,1716,1725,1731,1728,1725,1731,1539,1728,1386,1539,1722,1575,195,1731,1731,195,1680,1731,1731,1725,1731,1731,1731,1494,1425,1731,1725,1731,1563,1725,1539,1731,NA,1731,NA,1731,1731,195,1725,1731,897,1731,1539,1731,1731,1731,1731,1731,1326,1719,1695,1719,NA,1719,1539,1731,195,1539,1725,1731,1725,1731,1725,1539,1557,1689,1725,1725,1437,1731,1725,1731,1725,1731,195,1731,1725,1542,NA,1731,1725,1539,1731,1593,1731,1731,1731,1539,1731,1731,1203,1731,1731,1599,1731,1731,1731,1731,1731,1725,1719,1731,1731,1497,195,1731,1299,1731,1731,1731,1698,1731,1731,1731,NA,1731,1731,1725,1731,1731,1731,1728,1731,1593,1725,1722,1536,1725,1731,1428,1731,1701,1725,1728,1728,1305,1725,1560,1734,195,1731,1731,1731,1731,NA,1731,723,1731,1731,1728,1731,1731,1719,1725,1698,1275,1539,1731,735,1707,1731,1731,NA,1731,1539,1524,1632,1731,1731,1731,NA,1728,1731,1728,1722,NA,672,1539,1536,1500,1527,1539,1734,1731,1668,1719,1731,1731,1539,1728,1731,1389,1731,1731,1731,1731,1731,1731,1731,1731,1725,1722,1275,1686,1731,1731,1713,969,1731,1731,1731,1731,1719,1731,1539,1731,1731,1725,1725,1725,1728,1731,1722,1731,1725,1725,1731,1725,1722,1533,1731,1275,1539,1731,1533,1539,1731,1731,1440,NA,1731,1728,1539,1698,1725,1731,1731,1731,1563,1563,1722,1725,1731,1539,1731,1539,948,1731,1731,1725,1731,1731,1734,1731,1698,1521,195,1533,1731,195,1731,1731,1725,1722,1731,1725,1269,1695,1728,1731,1731,1725,1704,1731,1548,1716,753,1725,1476,1731,1746,1731,1725,1731,1725,1731,1731,1731,1725,1731,1725,1722,1731,1725,1539,1731,1731,1731,1725,1731,1719,NA,1728,1731,1722,1551,1731,1728,1539,1731,1731,1731,1731,1731,NA,1725
"5G11960",150,369,369,NA,NA,369,369,NA,150,369,369,369,369,NA,NA,162,369,NA,369,369,339,369,NA,369,150,369,369,NA,345,324,369,369,369,372,NA,NA,369,369,330,150,369,NA,369,165,NA,369,369,372,369,NA,NA,NA,372,369,NA,369,NA,369,369,369,NA,372,369,333,369,NA,NA,369,369,369,369,369,369,NA,369,369,369,NA,369,369,330,150,375,NA,369,369,369,369,369,372,NA,369,369,372,162,369,366,NA,369,NA,369,NA,369,369,369,369,369,369,369,372,369,NA,369,NA,369,369,369,NA,369,369,NA,345,369,NA,NA,369,NA,369,369,369,369,369,NA,369,348,369,369,369,369,NA,369,369,NA,NA,369,369,369,369,NA,NA,NA,369,NA,369,369,NA,369,369,366,369,369,369,NA,357,NA,NA,369,369,NA,NA,369,150,369,366,369,NA,369,369,369,NA,369,369,369,345,369,369,363,369,NA,NA,369,243,369,369,NA,369,369,369,222,351,369,369,369,366,369,NA,369,NA,369,369,369,165,NA,372,369,177,369,369,NA,240,339,NA,144,NA,363,369,369,369,369,321,NA,369,369,369,NA,NA,369,369,369,369,150,369,369,372,372,150,291,NA,369,369,369,369,369,369,369,366,150,372,276,186,369,369,336,369,NA,165,NA,NA,NA,369,369,201,369,NA,369,369,369,369,369,NA,369,NA,NA,369,219,369,369,369,369,369,345,369,369,NA,369,369,369,NA,369,NA,NA,369,NA,369,369,369,369,369,369,NA,333,369,369,369,NA,NA,369,150,372,369,372,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,366,369,369,366,369,369,369,369,369,369,369,369,369,369,369
"5G12040",225,225,225,NA,225,225,225,210,225,225,225,225,225,225,NA,NA,225,NA,225,225,225,NA,NA,225,225,NA,225,NA,225,NA,225,225,225,225,225,NA,225,NA,225,225,225,NA,225,NA,225,225,225,NA,225,NA,225,NA,NA,225,NA,225,NA,225,225,225,225,216,225,NA,225,NA,225,NA,225,NA,225,NA,225,NA,135,225,225,NA,225,NA,225,225,228,NA,NA,225,225,NA,NA,NA,NA,NA,225,NA,NA,225,225,NA,210,225,NA,NA,225,225,204,225,225,225,NA,225,225,225,225,NA,225,225,225,225,NA,225,NA,NA,225,NA,225,225,NA,225,NA,225,NA,NA,225,225,225,225,225,225,225,NA,225,225,NA,NA,225,225,225,225,NA,NA,NA,NA,225,210,210,NA,225,NA,225,225,NA,225,NA,NA,NA,NA,225,225,NA,NA,225,NA,225,225,225,NA,NA,225,225,NA,NA,NA,225,NA,225,225,NA,NA,NA,NA,NA,NA,225,NA,NA,225,225,225,225,NA,225,225,225,225,225,225,225,NA,225,NA,225,225,NA,225,225,NA,NA,NA,NA,225,NA,NA,222,NA,225,225,225,225,225,NA,225,225,225,NA,NA,NA,NA,225,NA,225,NA,NA,225,225,225,NA,225,225,225,225,225,225,225,225,NA,225,NA,225,NA,NA,210,225,NA,NA,NA,NA,NA,NA,NA,225,225,NA,NA,NA,225,225,225,225,225,225,NA,225,NA,225,NA,NA,NA,225,225,225,225,225,NA,NA,NA,225,225,NA,225,NA,NA,225,NA,NA,225,225,NA,225,NA,NA,222,225,225,225,NA,NA,225,NA,NA,NA,225,225,225,NA,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,165,225,225,225,225,225,225,225,225,225,225,225,225
"5G12290",NA,399,399,195,195,399,399,NA,NA,396,195,399,399,399,NA,NA,399,NA,399,399,399,NA,NA,399,195,399,399,399,NA,NA,399,261,399,372,195,393,399,195,399,NA,399,NA,399,NA,399,207,NA,399,204,195,195,195,204,216,189,399,195,399,399,399,195,399,399,NA,399,NA,399,222,NA,399,207,195,399,NA,399,399,399,NA,399,NA,396,NA,228,282,399,216,399,399,219,396,NA,399,399,399,399,399,399,195,195,399,399,195,216,243,399,399,207,207,399,195,399,186,399,216,399,399,399,399,399,399,399,198,399,192,198,399,NA,399,399,399,399,399,243,399,399,399,399,288,195,NA,234,399,399,NA,399,399,399,399,399,399,198,399,399,399,399,399,336,195,399,279,399,216,207,195,NA,195,NA,399,195,399,NA,NA,399,399,261,195,NA,399,399,NA,NA,582,399,NA,399,399,399,NA,NA,195,399,207,234,207,207,399,399,399,399,195,228,255,399,399,399,231,399,120,399,399,399,195,399,222,399,NA,NA,NA,NA,399,195,258,399,399,198,NA,399,399,396,198,399,399,396,195,195,189,195,399,399,207,207,NA,399,228,399,408,195,198,399,399,399,399,198,399,399,207,NA,399,195,207,399,195,195,399,399,399,198,NA,396,399,216,216,396,399,399,195,NA,222,399,399,NA,399,231,399,195,399,195,399,399,399,399,399,276,399,399,222,399,195,NA,198,NA,231,195,399,399,399,198,399,399,381,195,399,399,207,399,207,399,NA,198,399,399,402,216,399,396,399,399,195,399,399,399,399,438,399,399,396,399,399,399,399,399,399,399,399,225,399,399,399,399,399,399,399,399,399,399,399,399,231,399
"5G12470",444,537,543,NA,NA,546,525,309,NA,528,546,534,540,NA,NA,543,507,NA,543,543,384,NA,NA,537,390,552,543,NA,399,NA,456,555,537,537,486,NA,522,NA,543,534,543,177,552,NA,NA,543,363,540,534,525,NA,546,516,537,NA,546,543,570,534,450,534,285,NA,345,546,NA,NA,546,NA,495,NA,NA,546,NA,543,522,540,NA,546,537,351,NA,555,NA,525,540,540,NA,NA,393,NA,NA,540,519,315,NA,540,NA,531,306,NA,408,543,534,NA,531,537,537,546,546,324,NA,549,336,540,NA,543,534,546,543,NA,525,546,363,528,528,NA,537,NA,NA,537,438,519,543,537,519,NA,546,543,NA,540,540,492,NA,531,543,546,552,NA,555,NA,534,543,540,528,510,549,438,351,336,537,NA,276,339,NA,534,543,543,NA,552,NA,NA,522,540,NA,543,543,537,543,NA,456,534,NA,NA,552,531,NA,537,NA,NA,465,390,540,NA,540,540,537,492,NA,NA,528,540,537,543,537,534,540,546,540,540,546,537,NA,558,504,NA,528,504,NA,540,540,402,264,NA,474,543,534,537,531,NA,NA,543,540,NA,537,NA,NA,546,555,540,NA,NA,552,543,549,282,522,537,534,NA,546,393,552,549,558,546,546,549,NA,219,432,465,543,NA,NA,NA,NA,NA,336,519,534,537,534,NA,543,540,258,531,549,534,507,522,204,519,552,543,NA,534,543,537,546,546,552,NA,546,534,537,NA,546,NA,NA,243,NA,543,543,NA,NA,543,549,NA,504,537,531,543,NA,NA,NA,243,NA,NA,552,537,543,NA,528,558,558,540,531,537,540,546,540,549,NA,543,552,549,546,444,534,546,555,561,546,534,543,450,552,534,546,537,546,543,540,534,549,537,528
"5G12900",1221,1479,1488,1278,1092,1470,1461,1476,1275,1464,1479,1467,1371,1365,1251,1362,1473,1344,1503,1467,1371,1455,1374,1383,1230,1455,1371,1383,1359,1356,1455,1470,1467,1383,1305,1383,1383,1362,1341,1482,1479,1197,1470,1476,1602,1380,1209,1371,1464,1368,1476,1479,1479,1164,1341,1374,1215,1386,1470,1512,1371,957,1494,1485,1467,NA,1386,1371,1464,1410,1470,1380,1431,1041,1497,1377,1485,1422,1476,1449,1383,1326,1512,1380,1377,1503,1371,1449,1377,1386,1197,1335,1470,1458,1224,1488,1473,1362,1314,1371,1395,1584,1383,1500,1365,1437,1386,1500,1467,1473,1488,1362,1383,1347,1557,1485,1470,1485,1365,1377,1479,1371,678,999,1482,1470,1374,1365,1470,1365,1356,1488,1374,1464,1479,1497,1476,1377,1374,1107,525,1371,792,1488,1371,1464,1371,1458,1368,1473,1329,1461,1485,1464,1437,1488,1365,1401,1014,1425,1488,1482,1005,1005,1068,1392,1362,1362,1473,1455,1377,798,1458,1005,1386,1470,1362,1371,1365,1245,1461,1464,1482,1383,1488,1473,1353,1482,1215,1143,1623,1098,1470,351,1383,1473,1380,786,1269,1365,1476,1392,1479,1470,1476,1374,1344,1479,1473,1473,1473,1443,1191,1491,1473,1266,1455,978,1362,1479,1467,1047,1857,1311,1356,1401,1485,1365,1464,1476,1371,1461,807,2427,1467,NA,1491,1491,1479,1470,1428,1380,1470,1473,1470,1479,1206,1482,1371,1377,1494,1506,1503,1365,1476,1506,1371,1488,1488,1476,1398,1491,1458,1416,1479,1365,1476,1485,1716,1467,1371,1365,1380,1383,1368,1473,1476,1479,1476,1470,1440,1254,957,1392,1482,1485,1392,1371,1371,1368,1419,1371,1470,1209,1461,1371,1590,1191,393,1515,1221,1467,1494,1473,1368,1707,1353,1467,1290,1464,1491,1368,1371,1458,1587,1386,1476,1194,1380,1383,1482,1380,1377,1449,1470,1470,1383,1470,1479,1365,1371,1503,1371,1476,1455,1371,1404,1383,1485,1479,1479,1491,1482,1473,1368,1476,1479,1503,1365,1473,1446,1173,1473,1383,1482,1458,1482,1458,1476
"5G13020",240,639,639,NA,183,639,639,204,351,225,642,609,639,624,NA,NA,414,480,621,648,414,639,NA,624,405,636,639,NA,411,NA,642,411,627,633,621,234,720,642,585,NA,642,NA,642,NA,642,630,390,405,585,201,642,585,618,639,540,639,NA,441,639,642,NA,NA,645,453,639,189,411,408,756,627,633,609,636,NA,642,639,642,633,636,603,642,NA,594,NA,639,621,639,420,NA,642,NA,645,621,642,333,438,642,624,246,516,273,324,630,642,240,642,639,633,639,642,645,555,639,195,642,639,639,612,636,633,642,408,642,183,414,642,186,648,642,642,621,639,642,645,636,642,624,639,633,NA,609,636,411,NA,633,582,639,411,411,489,639,NA,639,411,645,612,621,624,192,633,636,642,351,NA,186,642,639,639,NA,636,393,183,NA,636,642,444,NA,408,639,NA,642,654,642,645,642,642,624,414,NA,237,642,645,237,507,333,642,642,639,447,183,642,642,639,639,633,411,231,642,642,294,411,423,NA,228,453,NA,642,612,NA,639,429,414,NA,642,633,414,645,648,507,642,NA,648,237,411,NA,NA,NA,411,639,621,390,NA,636,639,642,447,642,NA,639,642,642,645,642,639,429,642,642,624,411,NA,627,642,183,642,417,NA,NA,354,636,639,639,639,642,642,636,492,351,642,642,414,NA,174,NA,642,414,NA,645,639,639,183,639,639,645,396,639,408,642,603,639,648,342,NA,183,408,639,630,642,645,642,NA,609,639,633,237,396,NA,633,168,558,411,642,615,408,462,633,645,642,624,642,639,636,645,639,642,636,639,624,636,642,NA,642,645,642,435,639,642,642,531,642,633,642,642,642,621,642,621,642,639,642
"5G13030",300,1383,1383,1278,219,1383,1386,1122,1383,1383,1383,1383,1383,1305,1095,1356,1383,1341,1383,1383,1101,1380,1383,1383,1089,1386,1383,1254,1386,1335,1383,1383,1383,1383,1356,1356,1374,1383,1383,1359,1383,NA,1383,1383,1383,1383,1380,1377,1383,1140,1386,1386,1380,1377,1386,1383,1383,1080,1383,1383,1383,NA,1383,1383,1383,NA,1383,1383,1089,1383,1383,1383,1383,687,1383,1383,1383,1383,1383,1383,1383,1332,1374,1383,1218,1383,1383,1383,1380,1383,1083,1356,1383,1383,1170,1383,1383,1314,1383,1233,1383,1134,1383,1386,1362,1383,1383,1383,1383,1383,1383,1383,1383,1083,1383,1383,1383,1383,1383,1383,1359,1386,1383,1020,1383,1236,1119,1380,1380,1383,1380,1383,1383,1386,1383,1383,1383,1383,1374,690,1383,1383,1383,993,1383,1383,1383,1386,1080,1383,1383,1383,1383,1299,1383,1383,1383,1377,1125,1137,1383,1383,1152,1248,1293,1305,1383,1383,1182,1383,1383,1368,1386,1383,1383,1350,1383,222,1383,NA,1383,1200,1383,1383,1383,1383,1383,1341,1125,705,1380,1740,1350,1089,1647,1383,1383,1383,948,1305,1383,1383,1383,1383,1383,1305,1383,1332,1383,1383,1089,1380,1383,1383,1359,1122,1383,1002,1092,1383,984,1089,1380,1383,1374,1383,1383,1380,1383,1089,1383,1380,1014,1383,1380,723,1380,1383,1383,1383,1380,1383,1383,1383,1383,1386,1353,1380,1383,1380,1383,1383,1320,1383,1383,1383,1383,1383,1005,1341,1383,1383,1383,1380,1380,1287,1263,1083,1383,1383,1383,1383,1383,1374,1383,1374,1059,1383,1380,1383,1383,297,NA,1383,1356,1350,1383,1383,1380,1383,1380,1383,1383,1356,1383,1383,1383,1197,1383,1374,1335,1383,1317,1383,1383,1383,1104,1383,1362,726,1383,1383,1383,1383,1383,1320,1383,1212,1362,1383,1383,1383,1383,1302,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1209,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1383,1365,1383,1383,1383,1383,1383,1383,1383,1383,1377,1383
